ID,Doc,Labels
#2178,"Ở đây có đủ loại bánh tráng như trộn cuốn chiên nướng bla..bla. Món nào cũng ngon, còn có thêm xiên que với nước sâm nữa 👀👀. Giá thì rẻ thôi rồi. Mình kêu hết 4 loại bánh tráng thêm chén phá lấu nữa mà có 95k thôi. Mấy bữa đang viêm màng túi tới đây ăn là nhứt hihi 😝😝😝😝","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{DRINKS#STYLE&OPTIONS, positive}', '{FOOD#PRICES, positive}', '{RESTAURANT#GENERAL, positive}']"
#2179,"Ở đây có đủ loại đồ ăn vặt nhưng cá nhân mình mê món này ^^ Nước đường thơm, ngọt thanh, tàu hũ mịn :) Trà đá của quán thơm vị thanh.Ai ghiền tàu hũ thì ko thể bỏ qua vì giá cũng rất ok","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{DRINKS#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}', '{FOOD#PRICES, positive}']"
#2180,"Ở đây có nhiều món lẩu, nhưng đặc biệt nhất vẫn là món lẩu ếch trúc bạch này. Tàu hũ ki thơm và giòn, ngập cả nửa nồi lẩu, rồi nấm và lá cách tươi thơm cực kỳ luôn. Thịt ếch cũng tươi nữa. Nước lẩu được làm vừa miệng và không có bột ngọt nên ăn mình không bị mệt mỏi :D","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}']"
#2181,"Ở đây có nhiều quán lắm, và đây là quán quen của mình.Đồ ăn lúc nào cũng nhiều, ko sợ hết món. Giá cả ok, hợp lý. Mặc dù quán rất đông nhưng tới là có người dắt xe, đưa menu, gọi món ra cũng nhanh. Hết đá xin có liền.2 người tầm 300k, nên gọi mấy món mì nữa ăn cho no nha.","['{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{RESTAURANT#PRICES, positive}', '{SERVICE#GENERAL, positive}']"
#2182,"Ở đây co thể tự lựa chọn các loại sợi mì, kết hợp với loại rau củ và thịt.  Mình gọi  Udon + cải thìa + cua + sốt Mỹ (BBQ): 59k . Sợi udon dai vừa ăn. Nhưng mà cua không được tươi lắm, lại hơi lạt.  nhưng rau cải được cái tươi xanh.Nhân viên phục vụ tốt. Wifi chậm quá, vô không được gì hết trơn hết trội. Khoảng cách giữa các bàn có hơi hẹp, khách không đông thì ok, chứ đông chắc hơi bị chật í. Trang trí quán bình thường, nhưng được cái là màu xanh lá cây mát mắt.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}', '{FOOD#QUALITY, neutral}', '{SERVICE#GENERAL, positive}', '{RESTAURANT#MISCELLANEOUS, negative}', '{AMBIENCE#GENERAL, neutral}']"
#2183,"Ở đây có vẻ ngon hơn ở ngã 4 Hàng Bồ, thịt gà chắc hơn","['{FOOD#QUALITY, positive}']"
#2184,"ở đây còn một món rất độc mà mình đoán không phải chỗ nào và thời điểm nào cũng có, đó là thịt “vụn”. Không phải vụn theo dạng bằm nhuyễn ra, “vụn” ở đây là những tảng thịt rơi ra từ những cục giò/ sườn, thường là những phần thịt săn chắc/ nặng nhất. Để ăn được món này rất tricky mà cô bán hàng lại ra chiều khó chịu khi khách hỏi có thịt “vụn” hay không. Có lần mình đến sớm từ khi quán mới mở thì cổ bảo là sớm quá thịt chưa rơi ra lấy đâu mà bán, có hôm mình tới trễ thì nói là tới giờ này thì còn thịt đâu mà bán, nói chung để ăn được đồ ăn ngon là một cuộc chiến dai dẳng và cần nhiều may mắn.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, negative}']"
#2185,"Ở đây cũng giống như hoàng ty vậy đó, món này là chủ đạo.Thịt heo 2 đầu da, miếng nào cũng to, phải xé ra ăn mới hết, chứ 1 miếng to quá, ăn 1 lần cũng hơi phí. Dùng bánh tráng phơi sương nên ko cần nhúng nước. Đồ chua giòn, dĩa rau siêu to, đủ loại, có cả lá rừng luôn.2 người tầm 150k là no. @Nguyen Phuong Dai","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}']"
#2186,"Ở đây để nguyên cục phô mai nên phải nói là béo cực kỳ luôn.Miếng bò khá to, ko dầy lắm và mềm, cắt thịt rất dễ, nước sốt vừa miệng rồi nên đừng thêm nước tương, mặn lắm.Hành tây cho hơi ít, ăn ko đã lắm.2 người hết tầm 100k.@Khuyên Long Vũ","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#2187,"Ở đây đồ ăn ngon, giá hơn mắc nhưng đồ ăn chất lượng với toàn đồ tươi kh nên cũng đáng tiền. Bạn nào có dịp thì ghé ăn thử ạ ❤️","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{RESTAURANT#GENERAL, positive}']"
#2188,"Ở đây đồ ăn vừa ngon vừa rẻ, không gian bao rộng rãi thoáng mát luôn. Đặc biệt có anh chủ cực nice thích chụp ảnh, nói chuyện đúng gu là hơi bị đã :#3","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}']"
#2189,"Ở đây đủ các món trộn, miến, bún, phở trộn ngan, gà, cá, bò luôn ạ. Bún miến nước cũng có đồng giá 20kCó cả xôi và cháo nữa nha. Đồ ăn ngon, đầy đặn giá sv. M ko nhớ rõ địa chỉ như nào nhưng rất dễ tìm ạ. Nó ở trong ngõ nằm ngay bên cạnh trường đh Thủ Đô, các b nhớ rõ là kp quán trong nhà mà quán vỉa hè ngõ ý nha.👍🏻 cực dễ tìm luôn.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{LOCATION#GENERAL, positive}']"
#2190,"ở đây đúng nghĩa chất lượng. Con nào con nấy to sụ mà lại rất ngọt kiểu đồ biển luôn. Giá cả thì cũng tạm chấp nhận được.Hào né: 68k/ phần(6 con hào+ trứng + bánh mì)Phần ăn được dọn ra lúc còn nóng xèo xèo. Phần nước sốt thì ngào ngạt mùi, chấm bánh mì ăn chung là mê luôn  Ăn xong luôn rồi cứ ngẩn ngơ vì không biết nước sốt họ đã làm như thế nào gồm nguyên liệu gì luôn í. Ngòn ngọt mằn mặn cay cay","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}']"
#2191,"Ở đây ghiền nhất là gỏi, trộn thấm cực kì ngon. Nước mắm gừng pha mặn mặn ngọt ngọt, ớt cay cay chấm vịt ăn siêu đã. Thịt vịt ở đây siêu ngon, chắc và dai vừa phải, ko nhiều mỡ nhu 1 số chỗ. Một phần cũng nhiều lắm. Còn cháo vừa miệng, nấu nhừ và nóng hổi. Ai thích lòng nhớ gọi 1 dĩa nha, khá ngon đó. Ăn phần 2 người thì tốn tầm 180~200k ăn mệt nghỉ ko hết luôn @@. Con trai ăn khoẻ mới nổi.","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}']"
#2192,"Ở đây hải sản tươi, con nào cũng bự hết nha.Món hàu nướng phô mai thấy nhiều ng gọi nên mình cụng gọi theo. Món này khá béo, phô mai cho nhiều, áo hết con hàu luôn. Ngoài ra mấy món ốc, hay tôm nướng cũng ngon, giá khá cao.2 người tầm 400k nha.@HongTham Lê","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, negative}']"
#2193,"Ở đây không gian thoáng mát, mặc dù hơi nhỏ nhưng vẫn không quá nóng như đi ăn mấy quán phở khác 🌤Trong không gian quan có trang trí nguồn gốc xuất xứ của các nguyên liệu luôn. Đó h chưa thấy ở quán nào nên mình kiểu an tâm cực 😂","['{AMBIENCE#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{RESTAURANT#MISCELLANEOUS, positive}']"
#2194,"Ở đây không xài mì trứng loại ăn hủ tiếu mì @@ mà xài mì trứng loại mì vắt bán ở mấy cửa hàng tạp hoá thì phải, mà mình thì thích ăn loại mì kia hơn -_- mì này hổng đúng gốc mì người Hoa gì hết chơn T_T.","['{FOOD#STYLE&OPTIONS, negative}']"
#2195,"Ở đây là nguyên 1 con hẻm ốc không luôn.Gửi xe hơi khó khăn, đường khá là dơ. Ốc thì mình lại bốc chọn con, sau đó có ng tới hỏi làm gì r mang ra. ốc hên xui, bị cái đồ ăn khá nguội, hơi bị chán. Làm khá ẩu, thất vọng.2 người tầm 200k chán òm.@Nhóc Lãng Tử","['{RESTAURANT#MISCELLANEOUS, negative}', '{LOCATION#GENERAL, negative}', '{FOOD#STYLE&OPTIONS, negative}', '{FOOD#QUALITY, negative}', '{FOOD#PRICES, neutral}']"
#2196,"ở đây ngoài bún đậu mắm tôm thì lẩu cũng rất là ngon nha.Mình gọi 1 phần lẩu 3-4 người, mang ra cực kỳ hoành tráng, món ăn sắp đầy mẹt thấy hào hứng quá xá.Mẹt đem ra mê nhất là gân với lá sách, rồi tới bắp bò, bò viên ko kiểu như ngoài chợ.2 người tầm 150k là ứ hự.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#2197,"Ở đây ngoài bún thịt nướng ra còn nhiều món khác, ăn cũng rất ngon.1 tô bún nước lèo trong vắt, vậy mà ko nhạt nhẽo, rất ngọt và thơm, vừa miệng lắm. Chả miếng nào miéng náy to, 1 tô được tới 5 miếng luôn.Ngoài ra còn cơm tấm, cũng ngon ko kém.2 người tầm 120k nha.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#2198,"Ở đây ngoài thịt nướng ra còn mấy món xào ăn lả ghiền.Bếp này nấu chuẩn, chế biến ngon. Chỉ là đậu hủ thôi mà xào lên thơm phức, thêm nấm rơm ngọt giòn. Ăn với cơm là hết xảy luôn.2 người tầm 300k nha.","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}']"
#2199,Ở đây ngon mà cô chủ vô cùg tốt bụg nữa 😆😆😇,"['{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}']"
#2200,Ở đÂy ngon nhất là bánh căn. Ai mua mới làm nha. Quán đông nên cũng làm liên tục. Nhân đa dạng lắm. Càng nhiều loại thì giá càng cao. Thịt heo là rẻ nhất. Một phần 5 cái. Có rau sống ăn kèm nữa. Nước chấm để sẵn trên bàn. Có mấy loại lận tuỳ mình chọn. quán hơi lụp xụp và dơ. Có ng coi xe.,"['{FOOD#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}', '{AMBIENCE#GENERAL, negative}', '{RESTAURANT#MISCELLANEOUS, positive}']"
#2201,"Ở đây ngon nhất là bò lá lốt. Ngoài món này ra còn có bún thịt nướng, nem nướng các loại. Nước chấm ngon. Phần ăn giá cao so với các hàng lá lốt khác nhưng chất lượng hẳn. Quán chật hẹp và nhỏ. Đi 2 người ăn tầm 150k.","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, neutral}', '{AMBIENCE#GENERAL, negative}']"
#2202,"Ở đây ngon rẻ đúng nghĩa. 1 phần chất lượng, rất nhiều. Con trai ăn hết con gái là đuối luôn. Dĩa này mình gọi ít cơm r đó nha. Bình thường nguyên cái đùi lớn, nay cái đùi nhỏ vs thêm miếng ức nhỏ nữa.","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#2203,"Ở đây nướng thịt bằng dầu hoặc bơ Tường An. Mình thích ăn béo nên lúc nào 2 đứa đi dìa cũng quất sạch bách hũ bơ. Thịt ở đây chất lượng, nhưng phải nói ngon nhất và best seller luôn, là món xúc xích quán tự làm. Tin tui đi, ăn rồi là mê luôn :-j","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{RESTAURANT#GENERAL, positive}']"
#2204,"Ở đây phải nói là thiên đường của Tok luôn, đủ các thể loại hết :D Mình thấy món Tok lá + Gà sốt phô mai là đặc biệt nhất, phô mai nóng + béo + thơm, ăn không ngán mà lạ miệng :DNhân viên nhiệt tình, nhưng không gian hơi hạn chế, đi ngay lúc đông là chờ mệt luôn :(","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}', '{AMBIENCE#GENERAL, neutral}']"
#2205,"Ở lại công ty làm việc tới tối muộn và quá ư là lười vác cái thân ra ngoài ăn, lang thang lên Lozi kiếm đồ ăn online, vừa mở ra cái thì shop này đập ngay vô mắt, cũng đúng lúc đang thèm đồ Hàn nên gọi luôn 😂😂😂 Thú thật mới đầu gọi cũng không mong chờ là sẽ có đồ, ai dè nghe bạn chủ nói có mà lòng sướng rơn à 😍😍😍 Bọn mình 3 người gọi bibimbap, gà cay tokbokki và cơm cuộn trứng, tổng hết 137k, thêm phí ship từ quận 4 tới quận 10 hết 25k nữa. Mình thấy đồ ăn khá ổn, hơi nhạt một xíu nhưng có kèm sốt ăn thêm nên ko sao. Ưng shop ở chỗ nói 1 tiếng có đồ là chính xác 1 tiếng, không sai phút luôn 👍🏻👍🏻👍🏻","['{FOOD#PRICES, neutral}', '{FOOD#QUALITY, positive}', '{SERVICE#GENERAL, positive}']"
#2206,"Ở ngay gần nhà nên khi nào lười nấu cơm lại nhảy xuống đây. Đây chủ yếu bán các món về gà: phở gà, cơm gà,... có cả cháo ếch. Bún hải sản chỉ bán vào buổi sáng thôi, giá hơi chát một tí, bún ăn cũng tạm ổn.","['{LOCATION#GENERAL, positive}', '{FOOD#PRICES, negative}', '{FOOD#QUALITY, neutral}']"
#2207,Ở Nông nghiệp thì ăn xôi ở quán xôi 1 giá là ngon nhất rồi... hihi,"['{FOOD#QUALITY, positive}']"
#2208,Ở Quán này món naò cũng ngon ý^^,"['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}']"
#2209,"Ốc ăn cũng ko đặc sắc lắm, được cái có mùi lá chanh thơm, ốc cũng nhiều ngồi lể mệt muốn chết. Quán vỉa hè nên cũng thoáng mát. Một tô ốc đủ cho 2 bạn ngồi lể giá 35k nhé :#3","['{FOOD#QUALITY, neutral}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{FOOD#PRICES, neutral}']"
#2210,"Ốc đậm đà, xào với sa tế nhưng không quá cay, tuy nhiên bỏ hơi nhiều hành củ","['{FOOD#QUALITY, positive}']"
#2211,"Ốc Đào - Một trong những quán được khuyên là nên ghé ở Sài Gòn - Một trong những quán ốc ngon nhất nhì ở Sài Gòn 👌 Quán có 2 tiệm để ngồi nha, một bên là chuyên về nướng một bên là chuyên về đồ xào các kiểu. Cả 2 bên đều chung chủ nha. Thông thường thì mình sẽ ngồi ở bên chuyên đồ xào ( nhà nhỏ đối diện ) vì bên này ít người ngồi hơn, đồ ăn cũng lên lẹ hơn. Đồ ăn được nên nếm rất ngon, đặc biệt ở đây có topping TỐP MỠ ăn là ghiền 😍 Giá thì chỉ từ 50k/dĩa. Theo thứ tự trên hình là: Ốc hương rang muối ớt - Ốc nhung nướng nước mắm - Ốc giác xào bơ - Ốc đỏ nướng nước mắm - Ốc giác xào rau muống - Ốc len xào dừa ❤️","['{RESTAURANT#GENERAL, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, positive}', '{FOOD#STYLE&OPTIONS, positive}']"
#2212,Ốc giá từ 50k đến 40k.Db mi xao hai sản 50k 1 phần bao no,"['{FOOD#PRICES, neutral}']"
#2213,"Ốc giác dai dai xào chung với tỏi và rau muống làm dậy mùi hương khó tảGiá chỉ 20k nhưng chất lượn ko giảm phù hợp với sinh viên học sinhKhông gian quán tuy nhỏ nhưng bù lại phục vụ nhanh , ko chờ lâu và vệ sinhPhần ốc chỉ 20k","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#PRICES, positive}', '{FOOD#QUALITY, positive}', '{AMBIENCE#GENERAL, neutral}', '{SERVICE#GENERAL, positive}']"
#2214,"Ốc hương rang muối hay rang tỏi là ngon nhất, và quan trọng là con phải to.Ốc hương ở đây được cái là con to và đều, mấy con bé ăn chán lắm :(. Ở đây là vựa hải sản luôn nên rất yên tâm về chất lượng, giá cũng rẽ hơn nữa. Chế biến lại vừa miệng.2 người tầm 500k, ở đây theo thời giá và theo mùa nha.","['{FOOD#STYLE&OPTIONS, positive}', '{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}']"
#2215,"Ốc hướng rang muối ớt bao ngon, bao cay bao hấp dẫn.  cầm lễ thôi đã phồng tay rồi nhé. ăn vào cay xé lưỡi, hehe. 1 dĩa giá tầm 60k. Thích lắm luôn, tại ái vị mặn mặn ngọt ngọt cay cay của muối ớt bám vào con ốc, rồi thịt ốc thì thơm. cứ thế vồ vào ăn mà không ngưng nổi nước mắt nước mũi. ^^ Tha hồi ăn các loại ốc mình thích nha, cứ gọi là thế giới ốc vậy đó :))","['{FOOD#QUALITY, positive}', '{FOOD#PRICES, neutral}', '{FOOD#STYLE&OPTIONS, positive}']"
#2216,"Ốc khế mình chọn nướng mở hành, ăn cũng lạ và ngon lắm dai dai, có điều lấy ra khó quá - chắc do nướng hơi quá tay tí nên dính vào vỏ rồi và phần thịt dính vỏ đó dai ơi là dai. Nước mắm ăn cùng phải nói là rất tuyệt - ngon lắm! Ốc khế (25k/con) trên menu con to lắm nha, cỡ gấp 3 lần luôn, mang ra có nhỏ nhìn hơi ngạc nhiên. Thật là ảo diệu :)))","['{FOOD#QUALITY, positive}', '{FOOD#STYLE&OPTIONS, neutral}', '{FOOD#PRICES, neutral}']"
#2217,"Ốc không tươi lắm nhưng ăn vẫn ổn, nêm nếm vừa ăn. Thực đơn quán nhìn chung khá đa dạng các món ốc khác nhau.Quán ngồi ngoài trời nên mát, phục vụ ổn, chưa thấy gì bất thường để phàn nàn.Một dĩa giá 35k, hai bạn trung bình chi khoảng 150k nhé.Credit: @Trinh Nguyen","['{FOOD#QUALITY, neutral}', '{FOOD#STYLE&OPTIONS, positive}', '{AMBIENCE#GENERAL, positive}', '{SERVICE#GENERAL, positive}', '{FOOD#PRICES, neutral}']"
#2218,Ốc len xào dừa <3 thơm béo lắm,"['{FOOD#QUALITY, positive}']"
